# HELP confluent_kafka_server_request_bytes The delta count of total request bytes from the specified request types sent over the network. Each sample is the number of bytes sent since the previous data point. The count is sampled every 60 seconds.
# TYPE confluent_kafka_server_request_bytes gauge
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="DIGITALRECEIPTS",} 2.1183063E7 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="DR-AWS-S3-RECEIPTS",} 2.2599114E7 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="EBSCRYPTO",} 0.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="EXPIREDSESSIONPROFILES",} 4.1869737E7 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="FFSTAGEDTRANSACTION",} 68004.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="GCPHANDLER",} 4512.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="GDFJOBCONTROLLER",} 0.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="IOS_TO_MDM",} 17044.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="LOYALTYREWARDS",} 29200.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="LOYALTY_MEMBERS",} 5464.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="LOYALTY_PLUS_DETECTION",} 5443.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="MAAS_PARTNER_EVENT_NOTIFICATIONS",} 370440.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="MDMEMSPROFILES",} 7.2408909E7 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="MDMPROFILES",} 2117205.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="MGO_NOTIFICATIONS",} 80302.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="MGO_PWMB_NOTIFICATIONS",} 0.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="MISSINGPLUSPROFILES",} 286.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="NON_TRAN_NOTIFICATION_EVENTS",} 548186.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="NOTIFICATIONSERVICINGALERTS",} 3677835.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="ORMBCOMMISSIONS",} 607772.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="PartnerNotificationEvents",} 1029.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="SCREENINGCOMPLETE",} 550596.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="SCREENINGREQUEST",} 1.1049564E8 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="SCREENINGRESPONSE",} 4283899.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="SF_CAREBOT_EVENTS",} 0.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="TRAN_COMMITTED_ALERTS",} 1979710.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="TRAN_COMMITTED_EVENTS",} 1.0504461E8 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="TRAN_EVENT_STATUS",} 2920016.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="connect-configs",} 0.0 1695319020000
confluent_kafka_server_sent_bytes{kafka_id="lkc-zyq5d",topic="connect-offsets",} 624830.0 1695319020000
# HELP confluent_kafka_server_received_records The delta count of records received. Each sample is the number of records received since the previous data sample. The count is sampled every 60 seconds.
# TYPE confluent_kafka_server_received_records gauge
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="Alert-Ingestion-Service-AIS_STORE-changelog",} 109.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="BASE_COMMITTED_EVENTS",} 1909.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="BASE_EVENT_STATUS",} 253.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="COINME_CALLBACK",} 0.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="COMMITTED_TRAN_NOTIFICATION_EVENTS",} 174.0 1695319020000
confluent_kafka_server_received_records{kafka_id="lkc-zyq5d",topic="COMPLIANCE_AUDIT_REQUEST",} 5243.0 1695319020000
